target,value_mean,value_std,value_min,value_25,value_50,value_75,value_100
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.185917.443.CD8-105_RI Tomogram.npy,13375.602249198242,25.674771118079345,13353.0,13370.0,13371.0,13375.0,13867.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.180320.601.CD4-084_RI Tomogram.npy,13373.03691444895,24.812904373590097,13335.0,13369.0,13370.0,13372.0,14453.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.190929.660.CD8-144_RI Tomogram.npy,13375.636756725284,21.062716082849665,13337.0,13370.0,13371.0,13375.0,13835.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.185849.006.CD8-104_RI Tomogram.npy,13376.011579369888,27.357814648954097,13348.0,13370.0,13371.0,13375.0,13863.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.181934.786.CD4-151_RI Tomogram.npy,13373.17439048897,25.165565015822924,13333.0,13369.0,13370.0,13372.0,14162.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.190554.553.CD8-128_RI Tomogram.npy,13375.949541359567,26.36754700907958,13328.0,13370.0,13371.0,13375.0,13965.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.183929.569.CD8-039_RI Tomogram.npy,13376.74586342501,26.25573558295333,13344.0,13370.0,13371.0,13376.0,13889.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.180112.628.CD4-077_RI Tomogram.npy,13373.509234537825,26.927324200814816,13341.0,13369.0,13370.0,13372.0,14795.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.181719.505.CD4-137_RI Tomogram.npy,13373.117236347447,26.414433989824076,13333.0,13369.0,13370.0,13372.0,14362.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.184847.756.CD8-080_RI Tomogram.npy,13375.512669059573,25.324202246566976,13354.0,13370.0,13371.0,13375.0,13900.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.191837.694.CD8-189_RI Tomogram.npy,13375.83550884819,27.202641638434358,13291.0,13370.0,13371.0,13375.0,13980.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.181103.724.CD4-103_RI Tomogram.npy,13372.95298412561,25.323238382781103,13322.0,13369.0,13370.0,13372.0,14001.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.180950.804.CD4-097_RI Tomogram.npy,13373.085325206519,26.571977646934734,13336.0,13369.0,13370.0,13372.0,14768.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.184213.895.CD8-053_RI Tomogram.npy,13375.065225873072,23.71799322800549,13354.0,13370.0,13371.0,13375.0,13934.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.175924.160.CD4-068_RI Tomogram.npy,13373.0663146868,25.272366923326118,13313.0,13370.0,13370.0,13371.0,14299.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.182325.335.CD4-173_RI Tomogram.npy,13375.427184119839,37.6953499930145,13287.0,13369.0,13370.0,13372.0,14035.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.190850.255.CD8-141_RI Tomogram.npy,13375.582529875264,24.596920739813008,13350.0,13370.0,13371.0,13375.0,13900.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.175538.691.CD4-045_RI Tomogram.npy,13374.8155474521,34.83925411213492,13259.0,13370.0,13370.0,13371.0,14179.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.181340.738.CD4-115_RI Tomogram.npy,13373.19341342666,26.8557591810129,13340.0,13369.0,13370.0,13372.0,13942.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.185334.566.CD8-091_RI Tomogram.npy,13375.593589184722,25.945587478074597,13353.0,13370.0,13371.0,13375.0,13885.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.181045.850.CD4-101_RI Tomogram.npy,13372.84281401489,24.547479466099453,13338.0,13369.0,13370.0,13372.0,14009.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.181445.536.CD4-122_RI Tomogram.npy,13373.202179224789,27.440520819090334,13333.0,13369.0,13370.0,13372.0,14046.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.183950.490.CD8-041_RI Tomogram.npy,13375.953946337884,25.075711566715785,13350.0,13370.0,13371.0,13375.0,13882.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.190129.069.CD8-114_RI Tomogram.npy,13377.497426440279,34.182812764817264,13303.0,13370.0,13371.0,13375.0,13973.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.175036.039.CD4-010_RI Tomogram.npy,13373.09514076103,25.949110702807246,13339.0,13369.0,13370.0,13372.0,13985.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.182119.195.CD4-160_RI Tomogram.npy,13375.745993066548,38.70850192058041,13334.0,13369.0,13370.0,13372.0,14067.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.192010.115.CD8-198_RI Tomogram.npy,13377.941077560266,36.88269580479454,13350.0,13370.0,13371.0,13375.0,13951.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.182056.444.CD4-158_RI Tomogram.npy,13373.132773545707,25.512250800139658,13328.0,13369.0,13370.0,13372.0,14616.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.181914.881.CD4-150_RI Tomogram.npy,13373.884303841429,29.820156304929004,13329.0,13369.0,13370.0,13372.0,13970.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.175236.488.CD4-025_RI Tomogram.npy,13372.889015559045,24.92069899146362,13335.0,13369.0,13370.0,13372.0,14394.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.181637.254.CD4-132_RI Tomogram.npy,13372.77521120853,24.570749882600914,13336.0,13369.0,13370.0,13372.0,13999.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.182426.677.CD4-181_RI Tomogram.npy,13377.321627465044,44.08319418544653,13297.0,13369.0,13370.0,13372.0,14477.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.183426.911.CD8-011_RI Tomogram.npy,13376.902531565343,33.72444088730773,13287.0,13370.0,13371.0,13375.0,14416.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.182045.675.CD4-157_RI Tomogram.npy,13373.386597713445,26.37926472954717,13334.0,13369.0,13370.0,13372.0,14102.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.183835.740.CD8-036_RI Tomogram.npy,13377.344799189586,27.391078281414156,13337.0,13370.0,13371.0,13376.0,13851.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.190425.788.CD8-122_RI Tomogram.npy,13375.891915077578,26.427760198815353,13291.0,13370.0,13371.0,13375.0,13998.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.183505.301.CD8-015_RI Tomogram.npy,13375.373639948968,25.209789812401148,13352.0,13370.0,13371.0,13375.0,13918.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.183707.379.CD8-027_RI Tomogram.npy,13376.706338523118,26.191211050625274,13343.0,13370.0,13371.0,13375.0,14227.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.181748.551.CD4-140_RI Tomogram.npy,13372.925739719365,25.267519393203187,13269.0,13369.0,13370.0,13371.0,14145.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.181007.865.CD4-098_RI Tomogram.npy,13372.817883576128,25.130888460834328,13332.0,13369.0,13370.0,13372.0,14349.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.184139.976.CD8-050_RI Tomogram.npy,13377.240421211334,34.6714410854608,13301.0,13370.0,13371.0,13375.0,13918.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.185838.441.CD8-103_RI Tomogram.npy,13375.374996032433,25.028544958267783,13352.0,13370.0,13371.0,13375.0,13853.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.181553.380.CD4-128_RI Tomogram.npy,13373.01262897169,25.67086582214347,13285.0,13369.0,13370.0,13371.0,14002.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.175403.832.CD4-034_RI Tomogram.npy,13375.049113326078,31.5718636432774,13274.0,13369.0,13370.0,13372.0,14123.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.191316.962.CD8-160_RI Tomogram.npy,13375.668530598701,26.196909904030573,13352.0,13370.0,13371.0,13375.0,13934.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.184741.128.CD8-076_RI Tomogram.npy,13376.679210412956,32.423675057649916,13289.0,13370.0,13371.0,13374.0,13994.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.175456.849.CD4-041_RI Tomogram.npy,13373.636896878297,28.364714974111816,13337.0,13369.0,13370.0,13372.0,14009.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.191812.505.CD8-188_RI Tomogram.npy,13375.878201259728,26.581382295728712,13353.0,13370.0,13371.0,13375.0,14035.0
/data/tomocube/processed/raw_numpy/igra/20220720/20220720.181250.566.CD4-111_RI Tomogram.npy,13372.871766896682,25.654764344783256,13310.0,13369.0,13370.0,13371.0,13982.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.164414.740.CD8_3-116_RI Tomogram.npy,13384.299391071803,34.97765826712106,13325.0,13370.0,13374.0,13389.0,13967.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.153826.989.CD4_3-026_RI Tomogram.npy,13373.045135888318,26.376531060144178,13291.0,13369.0,13370.0,13372.0,14550.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.162833.256.CD8_3-062_RI Tomogram.npy,13383.83087536632,31.26943151130909,13328.0,13370.0,13375.0,13389.0,13948.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.163621.458.CD8_3-088_RI Tomogram.npy,13384.245427568738,33.46465755850139,13319.0,13370.0,13375.0,13389.0,13979.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.155440.365.CD4_3-079_RI Tomogram.npy,13373.49744695242,28.280881412509892,13335.0,13369.0,13370.0,13372.0,14400.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.153951.899.CD4_3-032_RI Tomogram.npy,13374.295240658224,29.777273511818333,13346.0,13369.0,13370.0,13372.0,14069.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.162556.239.CD8_3-054_RI Tomogram.npy,13384.154067772877,33.189842523252004,13327.0,13370.0,13375.0,13389.0,14282.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.161322.442.CD8_3-018_RI Tomogram.npy,13383.818911030596,34.14821295314071,13326.0,13370.0,13374.0,13389.0,14091.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.163517.476.CD8_3-084_RI Tomogram.npy,13383.893786694473,32.84655356982513,13327.0,13370.0,13374.0,13389.0,14030.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.164612.958.CD8_3-120_RI Tomogram.npy,13384.739903956752,37.60495273858692,13327.0,13370.0,13375.0,13390.0,14023.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.171142.491.CD8_3-176_RI Tomogram.npy,13373.284081725527,28.120119503723586,13336.0,13370.0,13370.0,13371.0,13974.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.164250.849.CD8_3-111_RI Tomogram.npy,13383.835267200768,31.7458609267727,13322.0,13370.0,13374.0,13389.0,13982.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.190752.926.CD4_3-104_RI Tomogram.npy,13373.436312961963,26.720236580729896,13342.0,13369.0,13370.0,13372.0,14041.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.153354.601.CD4_3-008_RI Tomogram.npy,13374.42463605585,32.82227102460957,13336.0,13369.0,13370.0,13372.0,13968.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.163736.209.CD8_3-093_RI Tomogram.npy,13385.084162240826,38.27643118038124,13325.0,13370.0,13374.0,13389.0,13981.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.155046.366.CD4_3-067_RI Tomogram.npy,13373.917175075765,31.034407084136763,13331.0,13369.0,13370.0,13372.0,14073.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.154851.802.CD4_3-061_RI Tomogram.npy,13374.315434057471,30.661834087832652,13339.0,13369.0,13370.0,13372.0,14230.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.153919.400.CD4_3-030_RI Tomogram.npy,13373.300292118003,27.71580696423485,13338.0,13369.0,13370.0,13372.0,14011.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.162615.739.CD8_3-055_RI Tomogram.npy,13387.994704118782,50.74530209812786,13310.0,13370.0,13374.0,13390.0,14035.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.165719.413.CD8_3-156_RI Tomogram.npy,13390.690627719267,51.787532765683736,13308.0,13370.0,13375.0,13393.0,14104.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.190425.739.CD4_3-101_RI Tomogram.npy,13374.123139271462,29.704768185261823,13274.0,13369.0,13370.0,13372.0,14123.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.162648.443.CD8_3-057_RI Tomogram.npy,13385.940525824906,39.963585888939875,13325.0,13370.0,13375.0,13390.0,13915.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.162703.882.CD8_3-058_RI Tomogram.npy,13388.065246396816,51.83611164888742,13324.0,13370.0,13374.0,13389.0,14148.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.165235.442.CD8_3-139_RI Tomogram.npy,13384.554725460337,31.50666167789408,13323.0,13370.0,13375.0,13391.0,14020.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.154543.913.CD4_3-052_RI Tomogram.npy,13373.272092635101,27.133579859395493,13337.0,13369.0,13370.0,13372.0,14367.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.155309.772.CD4_3-075_RI Tomogram.npy,13374.22865725738,28.15951856087969,13325.0,13369.0,13370.0,13372.0,14091.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.163603.179.CD8_3-087_RI Tomogram.npy,13388.397014807813,53.07490970512109,13323.0,13370.0,13374.0,13390.0,14078.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.161754.224.CD8_3-030_RI Tomogram.npy,13384.58074215351,32.49965849995931,13325.0,13370.0,13375.0,13391.0,14149.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.161853.336.CD8_3-033_RI Tomogram.npy,13383.660310709034,33.43973269018313,13322.0,13370.0,13374.0,13389.0,14078.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.190737.489.CD4_3-103_RI Tomogram.npy,13373.939162190816,28.331037392476237,13333.0,13369.0,13370.0,13372.0,14237.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.163427.710.CD8_3-082_RI Tomogram.npy,13384.376913801123,33.72287402742002,13327.0,13370.0,13374.0,13389.0,13986.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.171241.804.CD8_3-179_RI Tomogram.npy,13373.560582948261,31.05852738235422,13308.0,13369.0,13370.0,13371.0,14376.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.155928.210.CD4_3-093_RI Tomogram.npy,13379.169993798821,52.45733127130557,13297.0,13369.0,13370.0,13373.0,14330.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.154354.632.CD4_3-045_RI Tomogram.npy,13373.382584253508,27.510195326141883,13329.0,13369.0,13370.0,13372.0,14178.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.165309.366.CD8_3-141_RI Tomogram.npy,13384.285056348206,32.405265143456546,13317.0,13370.0,13375.0,13390.0,13996.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.164833.117.CD8_3-127_RI Tomogram.npy,13384.053434027464,32.46257449618678,13323.0,13370.0,13375.0,13390.0,14015.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.163719.553.CD8_3-092_RI Tomogram.npy,13383.566823884037,31.948780050183508,13324.0,13370.0,13374.0,13389.0,13980.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.163408.008.CD8_3-081_RI Tomogram.npy,13385.726763460058,43.79997504502096,13325.0,13370.0,13374.0,13388.0,14107.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.162303.586.CD8_3-046_RI Tomogram.npy,13383.75293036927,32.549468190627685,13323.0,13370.0,13375.0,13389.0,13979.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.155557.350.CD4_3-083_RI Tomogram.npy,13374.003669384683,31.645935602911813,13336.0,13369.0,13370.0,13372.0,14147.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.164316.442.CD8_3-113_RI Tomogram.npy,13383.720311921765,33.33064758012252,13326.0,13370.0,13374.0,13389.0,13989.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.153338.758.CD4_3-007_RI Tomogram.npy,13374.110560506497,30.676225727598055,13338.0,13369.0,13370.0,13372.0,13937.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.164429.164.CD8_3-117_RI Tomogram.npy,13383.846826459527,33.18158341246689,13322.0,13370.0,13374.0,13389.0,13993.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.154940.555.CD4_3-063_RI Tomogram.npy,13373.453985194687,27.71707055602701,13337.0,13369.0,13370.0,13372.0,13994.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.160003.757.CD4_3-095_RI Tomogram.npy,13373.379892492074,27.829409647921644,13336.0,13369.0,13370.0,13372.0,13997.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.155406.648.CD4_3-077_RI Tomogram.npy,13373.712998844781,30.141180053798298,13335.0,13369.0,13370.0,13372.0,14123.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.164651.147.CD8_3-122_RI Tomogram.npy,13384.100893419749,35.12584121939965,13326.0,13370.0,13374.0,13389.0,14000.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.164749.852.CD8_3-125_RI Tomogram.npy,13384.864048981806,38.384932841038314,13323.0,13370.0,13375.0,13390.0,14020.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.190819.943.CD4_3-106_RI Tomogram.npy,13373.65073120143,27.965888667239547,13340.0,13369.0,13370.0,13372.0,13882.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.163809.723.CD8_3-094_RI Tomogram.npy,13384.002957124354,33.70731875170471,13322.0,13370.0,13375.0,13389.0,14055.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.154725.880.CD4_3-057_RI Tomogram.npy,13374.08345373121,30.645208027182044,13335.0,13369.0,13370.0,13372.0,14395.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.153523.568.CD4_3-014_RI Tomogram.npy,13373.471682619698,29.05276481740766,13324.0,13369.0,13370.0,13372.0,14332.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.161243.037.CD8_3-015_RI Tomogram.npy,13384.096462077794,33.9448225032656,13319.0,13370.0,13375.0,13389.0,13973.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.162900.678.CD8_3-064_RI Tomogram.npy,13384.178262307338,32.44104945738179,13319.0,13370.0,13375.0,13390.0,13968.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.161704.458.CD8_3-027_RI Tomogram.npy,13383.924444456947,33.544385547703065,13323.0,13370.0,13375.0,13389.0,14030.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.164912.115.CD8_3-129_RI Tomogram.npy,13383.69566905212,32.16340807861431,13325.0,13370.0,13375.0,13389.0,14010.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.155731.616.CD4_3-086_RI Tomogram.npy,13373.403455906622,28.448611440865115,13331.0,13369.0,13370.0,13372.0,14038.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.153813.992.CD4_3-025_RI Tomogram.npy,13373.51367378552,28.878101756001673,13333.0,13369.0,13370.0,13372.0,13998.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.153454.114.CD4_3-012_RI Tomogram.npy,13373.14648589482,26.657616471088662,13340.0,13369.0,13370.0,13372.0,14019.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.155838.850.CD4_3-090_RI Tomogram.npy,13373.663629339575,27.46326939655984,13337.0,13369.0,13370.0,13372.0,14095.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.164859.520.CD8_3-128_RI Tomogram.npy,13383.759863061481,32.21365408622946,13328.0,13370.0,13375.0,13389.0,13995.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.153604.599.CD4_3-017_RI Tomogram.npy,13374.781887246078,34.22386111903039,13341.0,13369.0,13370.0,13372.0,13968.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.165321.551.CD8_3-142_RI Tomogram.npy,13384.266390864264,34.71576668338923,13327.0,13370.0,13374.0,13389.0,14045.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.161227.802.CD8_3-014_RI Tomogram.npy,13383.828084336024,33.75650974819871,13327.0,13370.0,13374.0,13389.0,13972.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.160720.677.CD8_3-001_RI Tomogram.npy,13381.782861181124,45.102630603800954,13295.0,13369.0,13372.0,13381.0,14342.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.190837.821.CD4_3-107_RI Tomogram.npy,13373.696431634511,26.655589388897283,13340.0,13369.0,13370.0,13372.0,13855.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.164026.426.CD8_3-102_RI Tomogram.npy,13383.906381587502,34.29658668804673,13325.0,13370.0,13374.0,13389.0,14022.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.153307.473.CD4_3-005_RI Tomogram.npy,13374.054878239365,30.24106627580178,13341.0,13369.0,13370.0,13372.0,14002.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.161041.365.CD8_3-008_RI Tomogram.npy,13383.581798041629,33.20447085468235,13329.0,13370.0,13374.0,13389.0,13983.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.161607.989.CD8_3-024_RI Tomogram.npy,13386.273168151949,49.112967359641246,13322.0,13370.0,13374.0,13388.0,14304.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.161212.974.CD8_3-013_RI Tomogram.npy,13384.10212721667,34.723505758456206,13323.0,13370.0,13375.0,13389.0,13985.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.161623.833.CD8_3-025_RI Tomogram.npy,13383.884496304297,34.93734661777343,13318.0,13370.0,13374.0,13389.0,14014.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.162932.978.CD8_3-066_RI Tomogram.npy,13384.196232909253,31.915015063920514,13323.0,13370.0,13375.0,13390.0,13966.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.154220.383.CD4_3-040_RI Tomogram.npy,13373.776306185675,29.600827732105653,13341.0,13369.0,13370.0,13372.0,13997.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.163942.960.CD8_3-099_RI Tomogram.npy,13383.917415496444,32.910408483846815,13320.0,13370.0,13375.0,13389.0,14051.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.163829.430.CD8_3-095_RI Tomogram.npy,13383.95675147028,35.07777991592919,13328.0,13370.0,13374.0,13389.0,14033.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.160114.443.CD4_3-099_RI Tomogram.npy,13373.66913494814,28.53009436968101,13339.0,13369.0,13370.0,13372.0,13988.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.155427.568.CD4_3-078_RI Tomogram.npy,13373.701439648534,28.33354678231316,13344.0,13369.0,13370.0,13372.0,14124.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.153409.226.CD4_3-009_RI Tomogram.npy,13374.099882352648,30.786962467170728,13338.0,13369.0,13370.0,13372.0,14183.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.164110.102.CD8_3-104_RI Tomogram.npy,13384.791519326172,37.95412822855563,13326.0,13370.0,13374.0,13389.0,14027.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.155539.274.CD4_3-082_RI Tomogram.npy,13374.038745486643,29.458256018188976,13336.0,13369.0,13370.0,13372.0,14011.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.160128.865.CD4_3-100_RI Tomogram.npy,13374.128931622008,26.521410703504465,13338.0,13369.0,13370.0,13372.0,14272.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.154836.160.CD4_3-060_RI Tomogram.npy,13373.633503740712,28.922059495590776,13341.0,13369.0,13370.0,13372.0,14137.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.160959.926.CD8_3-005_RI Tomogram.npy,13384.224142274532,37.130229798445946,13327.0,13370.0,13374.0,13389.0,13983.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.154602.802.CD4_3-053_RI Tomogram.npy,13373.229913120993,26.648887966060563,13339.0,13369.0,13370.0,13372.0,14160.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.161515.382.CD8_3-021_RI Tomogram.npy,13384.107457604445,34.33339913104072,13327.0,13370.0,13374.0,13389.0,13960.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.163014.616.CD8_3-069_RI Tomogram.npy,13384.418531646013,34.33295779971444,13306.0,13370.0,13375.0,13389.0,13993.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.162347.255.CD8_3-048_RI Tomogram.npy,13384.117225647873,34.67016384367753,13322.0,13370.0,13375.0,13389.0,14195.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.164232.366.CD8_3-109_RI Tomogram.npy,13384.24536836999,34.19361412657269,13328.0,13370.0,13374.0,13389.0,13967.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.153835.320.CD4_3-027_RI Tomogram.npy,13375.602561111611,37.179177692664865,13335.0,13369.0,13370.0,13372.0,13986.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.153510.976.CD4_3-013_RI Tomogram.npy,13373.342731806542,27.536232149649184,13340.0,13369.0,13370.0,13372.0,14025.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.155653.615.CD4_3-084_RI Tomogram.npy,13375.363752175414,39.41736206905784,13319.0,13369.0,13370.0,13372.0,14216.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.161549.508.CD8_3-023_RI Tomogram.npy,13384.553729521109,39.086535202262716,13322.0,13370.0,13374.0,13389.0,14018.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.162945.976.CD8_3-067_RI Tomogram.npy,13384.247614484251,31.91000909079785,13323.0,13370.0,13375.0,13390.0,14104.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.155745.837.CD4_3-087_RI Tomogram.npy,13373.703734459546,30.154948595668927,13336.0,13369.0,13370.0,13372.0,14355.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.161930.302.CD8_3-036_RI Tomogram.npy,13386.597763637592,48.0675251306497,13305.0,13370.0,13374.0,13389.0,14196.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.153905.585.CD4_3-029_RI Tomogram.npy,13373.352190853762,28.332267361127997,13341.0,13369.0,13370.0,13372.0,14000.0
/data/tomocube/processed/raw_numpy/igra/20220627_3/20220627.154750.257.CD4_3-058_RI Tomogram.npy,13373.867950660626,28.75032234215979,13334.0,13369.0,13370.0,13372.0,14197.0
